id_mata_kuliah	kd_mata_kuliah	nama_mata_kuliah	nama_mata_kuliah_english	sks	semester	tingkat_mata_kuliah	index_minimum	id_program_studi	nama_prodi	nama_prodi_en
2335	MPDA3M0	SERTIFIKASI SERVICE OPERATION (6)	SERVICE OPERATION CERTIFICATION (6)	0	Genap	3	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2372	PVOA3D2	SEMINAR TUGAS AKHIR	FINAL PROJECT SEMINAR	2	Genap	3	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2373	PVOA3E2	MAGANG INDUSTRI	INDUSTRIAL INTERNSHIP	2	Genap	3	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2374	PVOA1A2	PENDIDIKAN AGAMA ISLAM	ISLAMIC EDUCATION	2	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2375	PVOA1B2	PENDIDIKAN AGAMA KATOLIK	CATHOLIC EDUCATION	2	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2376	PVOA1C2	PENDIDIKAN AGAMA PROTESTAN	PROTESTANT EDUCATION	2	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2377	PVOA1D2	PENDIDIKAN AGAMA HINDU	HINDU EDUCATION	2	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2378	PVOA1E2	PENDIDIKAN AGAMA BUDHA	BUDDHIST EDUCATION	2	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2379	PVOA1F2	PENDIDIKAN AGAMA KHONGHUCU	CONFUCIANISM EDUCATION	2	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2380	PVOA1S2	BAHASA INDONESIA	INDONESIAN	2	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2381	MPDA1O1	BAHASA INGGRIS I	ENGLISH I	1	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2382	MPDA1P1	LAB. BAHASA INGGRIS I	ENGLISH LABORATORY I	1	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2383	MPDA1Q1	BAHASA INGGRIS II	ENGLISH II	1	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2384	MPDA1R1	LAB. BAHASA INGGRIS II	ENGLISH LABORATORY II	1	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2385	PVOA3H4	TUGAS AKHIR	FINAL PROJECT	4	Genap	3	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2386	PVOA1V2	PANCASILA DAN KEWARGANEGARAAN	PANCASILA AND CITIZENSHIP	2	Genap	1	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2387	PVOA3K2	SEMINAR BISNIS	BUSINESS SEMINAR	2	Genap	3	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2713	MPDA1S0	SERTIFIKASI SERVICE OPERATION (2)	SERVICE OPERATION CERTIFICATION (2)	0	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2714	MPDA2S0	TOEFL (4)	TOEFL (4)	0	Genap	2	\N	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2715	MPDA2T0	SERTIFIKASI SERVICE OPERATION (3)	SERVICE OPERATION CERTIFICATION (3)	0	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2716	MPDA2U0	SERTIFIKASI SERVICE OPERATION (4)	SERVICE OPERATION CERTIFICATION (4)	0	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2731	MPDA3N0	SERTIFIKASI SERVICE OPERATION (5)	SERVICE OPERATION CERTIFICATION (5)	0	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2839	STRA1G2	PENDIDIKAN AGAMA ISLAM	ISLAMIC EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2840	STRA1H2	PENDIDIKAN AGAMA KRISTEN PROTESTAN	PROTESTANT CHRISTIAN EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2841	STRA1I2	PENDIDIKAN AGAMA KRISTEN KATOLIK	CATHOLIC CHRISTIAN EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2842	STRA1J2	PENDIDIKAN AGAMA HINDU	HINDU EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2843	STRA1K2	PENDIDIKAN AGAMA BUDHA	BUDDHIST EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2844	STRA1L2	PENDIDIKAN AGAMA KONG HUCU	CONFUCIANISM EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2845	MPSA1A3	AKUNTANSI DASAR	BASIC ACCOUNTING	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2846	STRA1T2	BAHASA INDONESIA	INDONESIAN	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2847	MPSA1B2	BAHASA INGGRIS I	ENGLISH I	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2848	MPSA1C3	MANAJEMEN DAN BISNIS	MANAGEMENT AND BUSINESS	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2849	STRA1W2	PANCASILA DAN KEWARGANEGARAAN	PANCASILA AND CITIZENSHIP	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2850	MPSA1D2	MATEMATIKA BISNIS	BUSINESS MATHEMATICS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2851	MPSA1E3	HUKUM BISNIS DIGITAL	DIGITAL BUSINESS LAW	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2852	MPSA1F3	MANAJEMEN PEMASARAN I	MARKETING MANAGEMENT I	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2853	MPSA1G3	KOMUNIKASI BISNIS DAN DIGITAL	BUSINESS AND DIGITAL COMMUNICATION	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
